offer_price,rating,mrp,isBestSeller,accessories,clothing,electronics,misc,musical_instrument
69.99,4.1,90.9,0,0,0,0,0,1
55.99,4.4,67.1,0,0,0,0,0,1
59.99,4.3,71.9,0,0,0,0,0,1
29.0,4.6,34.8,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.5,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
13.99,3.0,19.5,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
19.99,4.3,27.9,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,1,0
329.99,4.4,445.4,0,0,0,0,0,1
44.99,4.1,53.9,0,0,0,0,0,1
49.97,4.4,59.9,0,0,0,0,0,1
29.99,4.6,35.9,0,0,0,0,0,1
10.99,4.1,15.3,0,0,0,0,1,0
359.0,4.8,484.6,1,0,0,0,1,0
759.87,4.3,1025.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,1.0,34.8,0,0,0,0,0,1
29.0,4.6,34.8,0,0,0,0,0,1
146.96,5.0,198.3,1,0,0,0,0,1
29.0,4.5,34.8,0,0,0,0,1,0
29.0,4.8,34.8,0,0,0,0,0,1
199.0,4.3,268.6,0,0,0,0,0,1
10.39,4.3,14.5,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
27.95,5.0,33.5,0,0,0,0,0,1
29.0,4.6,34.8,0,0,0,0,0,1
28.99,5.0,34.7,0,0,0,0,0,1
149.0,4.0,201.1,0,0,0,0,0,1
249.0,4.3,336.1,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
12.1,4.4,16.9,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.0,34.8,0,0,0,0,0,1
58.0,4.3,69.6,0,0,0,0,0,1
159.99,4.3,215.9,0,0,0,0,0,1
9.99,4.9,12.4,0,0,0,0,1,0
34.99,4.5,41.9,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,0,1
23.77,5.0,33.2,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
14.07,4.7,19.6,0,0,0,0,0,1
49.99,4.3,59.9,0,0,0,0,0,1
53.98,4.4,64.7,0,0,0,0,0,1
29.0,4.1,34.8,0,0,0,0,0,1
109.99,4.7,148.4,1,0,0,0,0,1
28.99,4.6,34.7,0,0,0,0,0,1
17.94,4.7,25.1,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
59.99,4.3,71.9,0,0,0,0,0,1
13.99,4.6,19.5,0,0,0,0,0,1
29.0,4.7,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
10.99,4.5,15.3,0,0,0,0,1,0
12.99,4.3,18.1,0,0,0,0,0,1
13.99,4.4,19.5,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
15.99,1.0,22.3,0,0,0,0,0,1
9.99,4.6,12.4,0,0,0,0,0,1
149.0,4.0,201.1,0,0,0,0,0,1
119.99,4.4,161.9,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
29.0,4.5,34.8,0,0,0,0,0,1
12.59,4.3,17.6,0,0,0,0,1,0
13.99,4.3,19.5,0,0,0,0,1,0
13.0,4.6,18.2,0,0,0,0,0,1
19.99,4.6,27.9,0,0,0,0,0,1
29.32,4.7,35.1,0,0,0,0,0,1
29.0,4.1,34.8,0,0,0,0,0,1
111.86,2.0,151.0,0,0,0,0,0,1
29.0,4.5,34.8,0,0,0,0,0,1
29.0,4.7,34.8,0,0,0,0,0,1
8.99,5.0,11.2,0,0,0,0,0,1
65.95,4.4,85.7,0,0,0,0,0,1
99.95,4.5,129.9,1,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
32.99,4.9,39.5,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
79.99,5.0,103.9,1,0,0,0,0,1
19.99,4.3,27.9,0,0,0,0,0,1
52.99,4.3,63.5,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,1,0
46.04,4.3,55.2,0,0,0,0,0,1
29.0,4.5,34.8,0,0,0,0,0,1
179.0,5.0,241.6,1,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
31.36,5.0,37.6,0,0,0,0,0,1
22.0,4.6,30.7,0,0,0,0,1,0
9.73,4.3,12.1,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,1,0
29.0,4.1,34.8,0,0,0,0,0,1
55.98,4.4,67.1,0,0,0,0,0,1
89.99,4.4,116.9,0,0,0,0,0,1
199.0,1.0,268.6,0,0,0,0,0,1
17.95,4.6,25.1,0,0,1,0,0,0
10.95,4.1,15.3,0,0,0,0,1,0
13.99,4.8,19.5,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
29.0,4.6,34.8,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
29.0,3.8,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,3.6,34.8,0,0,0,0,0,1
29.0,3.9,34.8,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,1,0
4.88,3.1,6.1,0,0,0,0,0,1
29.0,4.5,34.8,0,0,0,0,0,1
65.99,4.3,85.7,0,0,0,0,0,1
13.0,3.9,18.2,0,0,0,0,0,1
449.0,4.7,606.1,1,0,0,0,0,1
20.99,4.6,29.3,0,0,0,0,1,0
800.0,4.3,1080.0,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
9.79,4.3,12.2,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
13.99,4.4,19.5,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
89.0,4.6,115.7,1,0,0,0,0,1
65.99,3.9,85.7,0,0,0,0,0,1
129.0,4.4,174.1,0,0,0,0,0,1
8.95,4.8,11.1,0,0,0,0,0,1
16.99,4.2,23.7,0,0,0,0,0,1
19.99,4.6,27.9,0,0,0,0,0,1
61.88,5.0,80.4,1,0,0,0,0,1
8.39,4.3,10.4,0,0,0,0,0,1
29.0,2.5,34.8,0,0,0,0,0,1
13.99,4.4,19.5,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
10.99,4.3,15.3,0,0,0,0,0,1
620.78,4.3,838.0,0,0,0,0,0,1
630.83,4.3,851.6,0,0,0,0,0,1
18.89,4.3,26.4,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
69.0,4.6,89.7,1,0,0,0,0,1
45.99,4.3,55.1,0,0,0,1,0,0
13.47,4.2,18.8,0,0,0,0,0,1
29.0,4.1,34.8,0,0,0,0,0,1
12.99,4.0,18.1,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.8,34.8,0,0,0,0,1,0
29.0,4.0,34.8,0,0,0,0,0,1
18.99,4.6,26.5,0,0,0,0,1,0
29.0,5.0,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
719.15,4.3,970.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
810.0,4.3,1093.5,0,0,0,0,0,1
89.0,4.6,115.7,1,0,0,0,0,1
34.98,3.4,41.9,0,0,0,0,0,1
42.87,4.9,51.4,0,0,0,0,0,1
10.99,4.1,15.3,0,0,0,0,1,0
8.97,4.2,11.2,0,0,0,0,0,1
17.95,4.6,25.1,0,0,1,0,0,0
29.0,4.3,34.8,0,0,0,0,0,1
752.0,4.3,1015.2,0,0,0,0,0,1
842.4,4.3,1137.2,0,0,0,0,0,1
717.85,4.3,969.0,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.0,34.8,0,0,0,0,0,1
28.0,4.3,33.6,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
7.6,4.1,9.5,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,1,0
7.59,4.1,9.4,0,0,0,0,0,1
34.99,4.3,41.9,0,0,0,0,0,1
139.99,4.4,188.9,0,0,0,1,0,0
89.0,4.6,115.7,1,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.6,34.8,0,0,0,0,1,0
711.09,3.3,959.9,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
9.89,4.7,12.3,0,0,0,0,0,1
29.0,4.1,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.6,34.8,0,0,0,0,1,0
12.99,5.0,18.1,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
448.35,4.3,605.2,0,0,0,0,0,1
59.59,3.2,71.5,0,0,0,0,0,1
29.7,4.3,35.6,0,0,0,0,0,1
72.0,3.9,93.6,0,0,0,0,0,1
8.97,4.2,11.2,0,0,0,0,0,1
34.99,4.2,41.9,0,0,0,0,0,1
39.99,4.3,47.9,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
8.99,4.5,11.2,0,0,0,0,0,1
29.0,4.0,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
29.0,3.7,34.8,0,0,0,0,0,1
189.99,5.0,256.4,1,0,0,0,0,1
29.0,3.8,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,1,0
12.99,4.8,18.1,0,0,0,0,0,1
17.95,4.6,25.1,0,0,1,0,0,0
23.99,4.2,33.5,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,1,0
29.0,3.9,34.8,0,0,0,0,0,1
29.0,2.7,34.8,0,0,0,0,0,1
31.99,4.8,38.3,0,0,0,0,1,0
29.0,4.7,34.8,0,0,0,0,1,0
29.0,5.0,34.8,0,0,0,0,0,1
28.0,4.5,33.6,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
10.49,4.3,14.6,0,0,0,0,0,1
27.95,5.0,33.5,0,0,0,0,0,1
29.0,4.5,34.8,0,0,0,0,0,1
25.41,4.7,30.4,0,0,0,0,0,1
89.0,4.6,115.7,1,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
189.0,4.5,255.1,1,0,0,1,0,0
8.97,4.2,11.2,0,0,0,0,0,1
28.99,4.3,34.7,0,0,0,0,0,1
39.99,4.6,47.9,0,0,0,0,0,1
52.9,4.3,63.4,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
29.0,3.0,34.8,0,0,0,0,1,0
29.0,5.0,34.8,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
29.5,4.3,35.4,0,0,0,0,0,1
29.0,3.7,34.8,0,0,0,0,0,1
29.0,4.6,34.8,0,0,0,0,0,1
684.36,4.3,923.8,0,0,0,0,0,1
39.99,4.5,47.9,0,0,0,0,1,0
369.0,4.3,498.1,0,0,0,0,0,1
64.95,4.0,84.4,0,0,0,0,0,1
13.95,4.8,19.5,0,0,0,0,0,1
27.99,4.5,33.5,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,1,0
29.0,4.5,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,1,0
29.0,4.0,34.8,0,0,0,0,0,1
109.0,5.0,147.1,1,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,0,1
29.99,4.0,35.9,0,0,0,0,0,1
12.59,4.5,17.6,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,3.6,34.8,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
19.97,3.0,27.9,0,0,0,0,0,1
49.99,4.5,59.9,0,0,0,0,1,0
15.0,4.6,21.0,0,0,0,0,0,1
118.99,4.1,160.6,0,0,0,0,0,1
17.99,5.0,25.1,0,0,0,0,0,1
9.59,4.5,11.9,0,0,0,0,0,1
28.0,3.8,33.6,0,0,0,0,0,1
4.66,4.3,5.8,0,0,0,0,0,1
12.99,4.0,18.1,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
29.0,4.6,34.8,0,0,0,0,0,1
90.0,4.7,117.0,1,0,0,0,1,0
29.0,5.0,34.8,0,0,0,0,0,1
49.99,3.3,59.9,0,0,0,0,0,1
29.0,3.0,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
31.99,4.0,38.3,0,0,0,0,0,1
35.99,4.3,43.1,0,0,0,0,0,1
7.99,4.8,9.9,0,0,0,0,0,1
6.95,4.7,8.6,0,0,0,0,1,0
29.0,4.6,34.8,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
638.41,4.3,861.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,1,0
29.0,5.0,34.8,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,1,0
49.95,4.2,59.9,0,0,0,0,1,0
242.39,4.0,327.2,0,0,0,0,0,1
29.0,4.0,34.8,0,0,0,0,0,1
29.0,3.2,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,1,0
29.0,5.0,34.8,0,0,0,0,0,1
89.99,4.4,116.9,0,0,0,0,0,1
13.29,1.4,18.6,0,0,0,0,0,1
7.99,4.3,9.9,0,0,0,0,0,1
16.99,4.2,23.7,0,0,0,0,0,1
8.99,4.3,11.2,0,0,0,0,1,0
29.15,4.6,34.9,0,0,0,0,0,1
10.99,5.0,15.3,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,3.7,34.8,0,0,0,0,0,1
734.51,4.3,991.5,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
775.17,4.3,1046.4,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
986.49,4.3,1331.7,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
290.0,4.3,391.5,0,0,0,0,0,1
41.88,4.3,50.2,0,0,0,0,0,1
17.72,4.5,24.8,0,0,0,0,0,1
39.99,4.3,47.9,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
29.0,3.5,34.8,0,0,0,0,0,1
89.99,4.7,116.9,1,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,1,0
29.0,3.9,34.8,0,0,0,0,0,1
4.59,4.3,5.7,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
9.79,4.3,12.2,0,0,0,0,0,1
29.0,4.5,34.8,0,0,0,0,0,1
29.0,3.8,34.8,0,0,0,0,0,1
588.12,4.3,793.9,0,0,0,0,0,1
7.98,4.9,9.9,0,0,0,0,0,1
13.95,4.8,19.5,0,0,0,0,0,1
16.99,4.2,23.7,0,0,0,0,0,1
39.0,4.8,46.8,0,0,0,0,0,1
15.99,4.8,22.3,0,0,0,0,0,1
27.95,5.0,33.5,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
744.57,4.3,1005.1,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
40.99,5.0,49.1,0,0,0,0,1,0
29.0,4.4,34.8,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
29.0,3.5,34.8,0,0,0,0,0,1
25.94,4.5,31.1,0,0,0,0,1,0
149.0,4.3,201.1,0,0,0,0,0,1
109.0,4.4,147.1,0,0,0,0,0,1
28.98,4.3,34.7,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,1,0
29.0,3.4,34.8,0,0,0,0,0,1
29.0,4.2,34.8,0,0,0,0,0,1
29.0,4.0,34.8,0,0,0,0,0,1
127.46,4.4,172.0,0,0,0,0,0,1
961.32,4.3,1297.7,0,0,0,0,0,1
720.0,4.3,972.0,0,0,0,0,0,1
909.51,4.3,1227.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
870.0,4.3,1174.5,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
16.99,4.2,23.7,0,0,0,0,0,1
15.99,4.8,22.3,0,0,0,0,0,1
19.99,4.7,27.9,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
783.0,4.3,1057.0,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
902.93,4.3,1218.9,0,0,0,0,0,1
879.62,4.3,1187.4,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
6.99,4.4,8.7,0,0,0,0,0,1
9.95,4.6,12.4,0,0,0,0,0,1
17.94,4.7,25.1,0,0,0,0,0,1
49.99,4.4,59.9,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
9.79,3.7,12.2,0,0,0,0,0,1
7.79,4.3,9.7,0,0,0,0,0,1
29.0,2.9,34.8,0,0,0,0,1,0
29.0,4.8,34.8,0,0,0,0,1,0
29.0,5.0,34.8,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
29.0,4.2,34.8,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
29.0,3.8,34.8,0,0,0,0,1,0
15.99,4.8,22.3,0,0,0,0,0,1
99.99,4.2,129.9,0,0,0,0,0,1
16.99,4.2,23.7,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,1,0
29.0,4.0,34.8,0,0,0,0,0,1
29.0,4.0,34.8,0,0,0,0,1,0
32.95,3.9,39.5,0,0,0,0,0,1
29.0,4.5,34.8,0,0,0,0,0,1
29.0,2.0,34.8,0,0,0,0,1,0
29.0,4.7,34.8,0,0,0,0,0,1
9.88,4.5,12.3,0,0,0,0,0,1
469.0,5.0,633.1,1,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,0,1
13.74,4.6,19.2,0,0,0,0,0,1
129.0,4.6,174.1,1,0,0,0,0,1
23.0,4.4,32.1,0,0,0,0,0,1
10.99,4.3,15.3,0,0,0,0,1,0
29.0,4.7,34.8,0,0,0,0,0,1
29.0,4.2,34.8,0,0,0,0,0,1
27.95,5.0,33.5,0,0,0,0,0,1
29.0,4.0,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.5,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,3.0,34.8,0,0,0,0,1,0
29.0,4.2,34.8,0,0,0,0,0,1
29.0,3.5,34.8,0,0,0,0,0,1
19.99,4.3,27.9,0,0,0,0,1,0
29.0,5.0,34.8,0,0,0,0,0,1
15.99,4.8,22.3,0,0,0,0,0,1
10.99,4.6,15.3,0,0,0,0,0,1
24.99,4.7,34.9,0,0,0,0,0,1
29.0,4.2,34.8,0,0,0,0,0,1
8.46,3.0,10.5,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
705.06,4.3,951.8,0,0,0,0,0,1
856.18,4.3,1155.8,0,0,0,0,0,1
823.84,4.3,1112.1,0,0,0,0,0,1
762.64,4.3,1029.5,0,0,0,0,0,1
745.55,4.3,1006.4,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
708.44,4.3,956.3,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,1,0
19.99,4.7,27.9,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.4,34.8,0,0,0,0,0,1
14.99,3.0,20.9,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,1,0
139.99,4.4,188.9,0,0,0,0,1,0
29.0,4.5,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
12.79,3.0,17.9,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
28.99,3.9,34.7,0,0,0,0,0,1
89.99,4.2,116.9,0,0,0,0,0,1
5.89,4.4,7.3,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
69.99,4.2,90.9,0,0,0,0,0,1
79.99,4.7,103.9,1,0,0,0,0,1
29.0,4.2,34.8,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
55.99,4.4,67.1,0,0,0,0,0,1
23.99,4.3,33.5,0,0,0,0,0,1
58.99,4.3,70.7,0,0,0,0,0,1
28.9,4.4,34.6,0,0,0,0,0,1
159.0,4.2,214.6,0,0,0,0,0,1
11.99,5.0,16.7,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
79.99,4.7,103.9,1,0,0,0,0,1
69.99,4.2,90.9,0,0,0,0,0,1
5.89,4.4,7.3,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
51.99,4.3,62.3,0,0,0,0,0,1
55.99,4.4,67.1,0,0,0,0,0,1
28.99,5.0,34.7,0,0,0,0,0,1
26.98,4.3,32.3,0,0,0,0,0,1
15.99,4.4,22.3,0,0,0,0,0,1
149.0,4.0,201.1,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
85.2,5.0,110.7,1,0,0,0,1,0
28.99,3.7,34.7,0,0,0,0,0,1
8.99,4.1,11.2,0,0,0,0,0,1
75.99,4.7,98.7,1,0,0,0,0,1
23.9,4.4,33.4,0,0,0,0,0,1
199.0,4.2,268.6,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,1,0
787.67,4.3,1063.3,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
9.99,4.1,12.4,0,0,0,0,0,1
46.84,4.3,56.2,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,3.0,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.7,34.8,0,0,0,0,0,1
55.98,4.4,67.1,0,0,0,0,0,1
329.99,4.4,445.4,0,0,0,0,0,1
28.99,5.0,34.7,0,0,0,0,0,1
4.99,4.3,6.2,0,0,0,0,0,1
30.99,4.3,37.1,0,0,0,0,0,1
4.99,4.3,6.2,0,0,0,0,0,1
29.0,4.7,34.8,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.6,34.8,0,0,0,0,1,0
58.29,5.0,69.9,0,0,0,0,0,1
29.0,5.0,34.8,0,0,0,0,1,0
29.0,4.4,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,3.2,34.8,0,0,0,0,0,1
75.99,4.7,98.7,1,0,0,0,0,1
25.9,4.4,31.0,0,0,0,0,0,1
51.98,4.4,62.3,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
29.0,4.3,34.8,0,0,0,0,0,1
